customer_key,segment,signup_year
18543,Consumer,2022
18544,Consumer,2024
18545,Small Business,2020
18546,Consumer,2023
18547,Consumer,2024
18548,Consumer,2022
18549,Consumer,2021
18550,Small Business,2025
18551,Consumer,2019
18552,Small Business,2021
18553,Consumer,2022
18554,Small Business,2020
18555,Enterprise,2023
18556,Consumer,2024
18557,Consumer,2022
18558,Consumer,2021
18559,Consumer,2023
18560,Small Business,2022
18561,Consumer,2024
18562,Consumer,2023
18563,Consumer,2019
18564,Consumer,2021
18565,Consumer,2021
18566,Small Business,2021
18567,Consumer,2025
18568,Consumer,2019
18569,Consumer,2024
18570,Consumer,2020
18571,Consumer,2022
18572,Consumer,2021
18573,Consumer,2019
18574,Consumer,2019
18575,Consumer,2021
18576,Consumer,2024
18577,Consumer,2021
18578,Consumer,2025
18579,Consumer,2025
18580,Consumer,2020
18581,Consumer,2024
18582,Small Business,2023
18583,Consumer,2022
18584,Enterprise,2022
18585,Consumer,2025
18586,Consumer,2019
18587,Consumer,2019
18588,Small Business,2019
18589,Small Business,2025
18590,Consumer,2023
18591,Consumer,2022
18592,Enterprise,2019
18593,Small Business,2019
18594,Enterprise,2025
18595,Consumer,2025
18596,Consumer,2024
18597,Consumer,2025
18598,Small Business,2024
18599,Consumer,2024
18600,Consumer,2024
18601,Consumer,2022
18602,Consumer,2019
18603,Small Business,2019
18604,Consumer,2023
18605,Small Business,2020
18606,Consumer,2020
18607,Consumer,2025
18608,Consumer,2022
18609,Consumer,2022
18610,Consumer,2021
18611,Small Business,2020
18612,Consumer,2019
18613,Consumer,2025
18614,Consumer,2024
18615,Consumer,2025
18616,Consumer,2021
18617,Consumer,2019
18618,Consumer,2019
18619,Consumer,2025
18620,Consumer,2025
18621,Consumer,2025
18622,Consumer,2019
18623,Consumer,2021
18624,Consumer,2020
18625,Consumer,2023
18626,Consumer,2019
18627,Consumer,2021
18628,Consumer,2022
18629,Small Business,2020
18630,Consumer,2024
18631,Consumer,2019
18632,Consumer,2024
18633,Consumer,2019
18634,Consumer,2024
18635,Consumer,2023
18636,Consumer,2022
18637,Consumer,2019
18638,Consumer,2025
18639,Consumer,2025
18640,Consumer,2024
18641,Consumer,2025
18642,Consumer,2025
18643,Enterprise,2024
18644,Consumer,2020
18645,Consumer,2024
18646,Small Business,2023
18647,Consumer,2019
18648,Consumer,2019
18649,Consumer,2020
18650,Consumer,2022
18651,Consumer,2025
18652,Small Business,2025
18653,Small Business,2025
18654,Consumer,2024
18655,Consumer,2019
18656,Small Business,2024
18657,Small Business,2021
18658,Small Business,2021
18659,Consumer,2022
18660,Consumer,2021
18661,Consumer,2023
18662,Enterprise,2025
18663,Consumer,2021
18664,Small Business,2020
18665,Consumer,2025
18666,Small Business,2019
18667,Consumer,2024
18668,Small Business,2021
18669,Consumer,2025
18670,Consumer,2024
18671,Consumer,2019
18672,Small Business,2022
18673,Consumer,2020
18674,Consumer,2019
18675,Enterprise,2023
18676,Small Business,2023
18677,Consumer,2024
18678,Small Business,2024
18679,Consumer,2023
18680,Consumer,2023
18681,Consumer,2023
18682,Small Business,2020
18683,Consumer,2023
18684,Consumer,2020
18685,Consumer,2023
18686,Consumer,2021
18687,Small Business,2024
18688,Consumer,2021
18689,Small Business,2019
18690,Consumer,2019
18691,Small Business,2020
18692,Small Business,2025
18693,Consumer,2024
18694,Consumer,2025
18695,Small Business,2024
18696,Consumer,2020
18697,Consumer,2019
18698,Consumer,2022
18699,Small Business,2022
18700,Consumer,2022
18701,Consumer,2023
18702,Consumer,2021
18703,Consumer,2020
18704,Consumer,2023
18705,Small Business,2021
18706,Consumer,2022
18707,Enterprise,2024
18708,Small Business,2022
18709,Consumer,2025
18710,Consumer,2020
18711,Small Business,2023
18712,Consumer,2023
18713,Consumer,2019
18714,Small Business,2023
18715,Enterprise,2024
18716,Consumer,2019
18717,Consumer,2024
18718,Consumer,2021
18719,Small Business,2023
18720,Consumer,2020
18721,Small Business,2019
18722,Consumer,2021
18723,Consumer,2020
18724,Consumer,2019
18725,Consumer,2023
18726,Small Business,2023
18727,Consumer,2025
18728,Small Business,2023
18729,Consumer,2022
18730,Enterprise,2023
18731,Small Business,2025
18732,Consumer,2021
18733,Enterprise,2023
18734,Consumer,2024
18735,Consumer,2020
18736,Small Business,2024
18737,Small Business,2021
18738,Consumer,2021
18739,Enterprise,2020
18740,Consumer,2022
18741,Consumer,2023
18742,Consumer,2025
18743,Consumer,2021
18744,Consumer,2023
18745,Consumer,2025
18746,Consumer,2022
18747,Consumer,2020
18748,Consumer,2024
18749,Small Business,2022
18750,Consumer,2021
18751,Consumer,2025
18752,Small Business,2019
18753,Consumer,2025
18754,Small Business,2023
18755,Enterprise,2023
18756,Consumer,2023
18757,Consumer,2025
18758,Consumer,2021
18759,Consumer,2025
18760,Consumer,2019
18761,Consumer,2025
18762,Small Business,2025
18763,Consumer,2020
18764,Small Business,2024
18765,Consumer,2021
18766,Consumer,2021
18767,Consumer,2022
18768,Consumer,2020
18769,Consumer,2020
18770,Consumer,2022
18771,Consumer,2025
18772,Consumer,2019
18773,Consumer,2022
18774,Consumer,2022
18775,Consumer,2024
18776,Consumer,2025
18777,Consumer,2022
18778,Consumer,2024
18779,Small Business,2019
18780,Consumer,2025
18781,Consumer,2025
18782,Consumer,2021
18783,Consumer,2024
18784,Consumer,2019
18785,Consumer,2023
18786,Small Business,2025
18787,Enterprise,2020
18788,Consumer,2025
18789,Consumer,2025
18790,Consumer,2022
18791,Consumer,2024
18792,Consumer,2020
18793,Small Business,2022
18794,Consumer,2024
18795,Consumer,2022
18796,Consumer,2019
18797,Consumer,2024
18798,Consumer,2025
18799,Consumer,2023
18800,Consumer,2023
18801,Consumer,2020
18802,Consumer,2020
18803,Small Business,2025
18804,Consumer,2020
18805,Consumer,2025
18806,Small Business,2019
18807,Consumer,2022
18808,Consumer,2024
18809,Consumer,2019
18810,Consumer,2019
18811,Consumer,2024
18812,Small Business,2022
18813,Consumer,2024
18814,Consumer,2021
18815,Consumer,2024
18816,Consumer,2022
18817,Consumer,2019
18818,Consumer,2023
18819,Consumer,2025
18820,Small Business,2020
18821,Consumer,2024
18822,Small Business,2020
18823,Small Business,2025
18824,Small Business,2021
18825,Enterprise,2023
18826,Consumer,2025
18827,Consumer,2022
18828,Consumer,2022
18829,Consumer,2022
18830,Consumer,2020
18831,Consumer,2019
18832,Small Business,2022
18833,Small Business,2024
18834,Consumer,2020
18835,Consumer,2025
18836,Consumer,2024
18837,Consumer,2023
18838,Consumer,2021
18839,Consumer,2024
18840,Consumer,2025
18841,Consumer,2021
18842,Consumer,2023
18843,Consumer,2021
18844,Consumer,2023
18845,Enterprise,2020
18846,Consumer,2021
18847,Small Business,2025
18848,Consumer,2020
18849,Consumer,2024
18850,Enterprise,2019
18851,Small Business,2025
18852,Consumer,2024
18853,Small Business,2025
18854,Consumer,2025
18855,Small Business,2025
18856,Consumer,2020
18857,Small Business,2025
18858,Small Business,2025
18859,Small Business,2022
18860,Small Business,2023
18861,Consumer,2025
18862,Consumer,2024
18863,Consumer,2024
18864,Small Business,2025
18865,Consumer,2024
18866,Consumer,2025
18867,Small Business,2025
18868,Consumer,2022
18869,Small Business,2023
18870,Small Business,2022
18871,Consumer,2021
18872,Consumer,2023
18873,Consumer,2023
18874,Consumer,2020
18875,Enterprise,2025
18876,Consumer,2021
18877,Consumer,2022
18878,Consumer,2024
18879,Small Business,2023
18880,Consumer,2019
18881,Small Business,2021
18882,Enterprise,2022
18883,Consumer,2024
18884,Consumer,2021
18885,Consumer,2022
18886,Small Business,2023
18887,Consumer,2022
18888,Small Business,2020
18889,Small Business,2022
18890,Consumer,2025
18891,Consumer,2023
18892,Enterprise,2024
18893,Small Business,2024
18894,Consumer,2019
18895,Consumer,2022
18896,Consumer,2021
18897,Consumer,2022
18898,Enterprise,2019
18899,Consumer,2020
18900,Small Business,2019
18901,Consumer,2019
18902,Small Business,2021
18903,Consumer,2024
18904,Small Business,2021
18905,Consumer,2024
18906,Small Business,2022
18907,Consumer,2023
18908,Consumer,2021
18909,Consumer,2021
18910,Consumer,2021
18911,Consumer,2021
18912,Consumer,2025
18913,Consumer,2019
18914,Consumer,2025
18915,Consumer,2025
18916,Consumer,2019
18917,Consumer,2021
18918,Consumer,2023
18919,Small Business,2021
18920,Consumer,2019
18921,Consumer,2021
18922,Small Business,2024
18923,Small Business,2022
18924,Consumer,2024
18925,Consumer,2021
18926,Small Business,2023
18927,Small Business,2024
18928,Consumer,2023
18929,Consumer,2022
18930,Small Business,2024
18931,Small Business,2020
18932,Consumer,2019
18933,Consumer,2019
18934,Consumer,2023
18935,Consumer,2021
18936,Consumer,2019
18937,Consumer,2020
18938,Consumer,2019
18939,Consumer,2021
18940,Small Business,2023
18941,Small Business,2020
18942,Small Business,2020
18943,Small Business,2025
18944,Enterprise,2019
18945,Consumer,2024
18946,Consumer,2019
18947,Small Business,2024
18948,Consumer,2025
18949,Consumer,2021
18950,Enterprise,2020
18951,Consumer,2020
18952,Small Business,2021
18953,Consumer,2020
18954,Consumer,2020
18955,Small Business,2020
18956,Small Business,2025
18957,Consumer,2021
18958,Consumer,2019
18959,Consumer,2021
18960,Consumer,2022
18961,Consumer,2019
18962,Consumer,2022
18963,Consumer,2025
18964,Consumer,2023
18965,Consumer,2021
18966,Consumer,2025
18967,Consumer,2021
18968,Consumer,2019
18969,Enterprise,2020
18970,Enterprise,2019
18971,Small Business,2022
18972,Consumer,2021
18973,Small Business,2019
18974,Consumer,2021
18975,Consumer,2020
18976,Small Business,2025
18977,Consumer,2023
18978,Small Business,2020
18979,Consumer,2024
18980,Consumer,2024
18981,Consumer,2024
18982,Small Business,2019
18983,Consumer,2022
18984,Consumer,2019
18985,Consumer,2023
18986,Enterprise,2024
18987,Consumer,2019
18988,Enterprise,2024
18989,Consumer,2020
18990,Consumer,2019
18991,Consumer,2020
18992,Small Business,2025
18993,Consumer,2021
18994,Consumer,2019
18995,Consumer,2019
18996,Small Business,2025
18997,Consumer,2023
18998,Consumer,2020
18999,Consumer,2023
19000,Consumer,2019
19001,Small Business,2023
19002,Consumer,2024
19003,Enterprise,2024
19004,Small Business,2020
19005,Consumer,2021
19006,Small Business,2022
19007,Consumer,2019
19008,Consumer,2024
19009,Consumer,2023
19010,Small Business,2020
19011,Consumer,2024
19012,Small Business,2024
19013,Consumer,2020
19014,Consumer,2022
19015,Enterprise,2021
19016,Consumer,2020
19017,Consumer,2024
19018,Small Business,2019
19019,Consumer,2021
19020,Small Business,2020
19021,Small Business,2021
19022,Consumer,2021
19023,Consumer,2023
19024,Enterprise,2021
19025,Small Business,2022
19026,Consumer,2024
19027,Consumer,2020
19028,Consumer,2021
19029,Consumer,2022
19030,Consumer,2021
19031,Consumer,2022
19032,Consumer,2024
19033,Consumer,2023
19034,Small Business,2022
19035,Consumer,2023
19036,Consumer,2025
19037,Consumer,2019
19038,Consumer,2023
19039,Enterprise,2019
19040,Consumer,2025
19041,Consumer,2024
19042,Enterprise,2025
19043,Consumer,2023
19044,Consumer,2021
19045,Small Business,2019
19046,Small Business,2023
19047,Consumer,2025
19048,Consumer,2019
19049,Consumer,2020
19050,Consumer,2022
19051,Consumer,2022
19052,Small Business,2021
19053,Consumer,2020
19054,Small Business,2022
19055,Small Business,2022
19056,Small Business,2020
19057,Small Business,2023
19058,Consumer,2025
19059,Consumer,2019
19060,Consumer,2019
19061,Consumer,2022
19062,Consumer,2024
19063,Small Business,2019
19064,Consumer,2025
19065,Consumer,2022
19066,Small Business,2019
19067,Consumer,2022
19068,Consumer,2022
19069,Consumer,2021
19070,Consumer,2023
19071,Small Business,2020
19072,Consumer,2025
19073,Consumer,2021
19074,Consumer,2025
19075,Consumer,2024
19076,Consumer,2021
19077,Consumer,2020
19078,Small Business,2025
19079,Small Business,2023
19080,Consumer,2021
19081,Consumer,2020
19082,Small Business,2021
19083,Consumer,2023
19084,Consumer,2022
19085,Consumer,2019
19086,Consumer,2024
19087,Enterprise,2021
19088,Consumer,2020
19089,Enterprise,2023
19090,Small Business,2024
19091,Enterprise,2024
19092,Small Business,2019
19093,Small Business,2021
19094,Consumer,2020
19095,Small Business,2023
19096,Consumer,2025
19097,Small Business,2019
19098,Consumer,2023
19099,Consumer,2022
19100,Consumer,2022
19101,Consumer,2025
19102,Consumer,2024
19103,Consumer,2019
19104,Consumer,2022
19105,Consumer,2024
19106,Consumer,2019
19107,Consumer,2022
19108,Consumer,2022
19109,Consumer,2019
19110,Consumer,2025
19111,Consumer,2021
19112,Enterprise,2020
19113,Consumer,2019
19114,Consumer,2019
19115,Consumer,2020
19116,Small Business,2024
19117,Consumer,2020
19118,Consumer,2022
19119,Consumer,2023
19120,Consumer,2021
19121,Consumer,2021
19122,Enterprise,2022
19123,Enterprise,2025
19124,Consumer,2025
19125,Consumer,2021
19126,Consumer,2020
19127,Enterprise,2021
19128,Small Business,2020
19129,Consumer,2022
19130,Consumer,2022
19131,Consumer,2022
19132,Small Business,2022
19133,Consumer,2025
19134,Consumer,2020
19135,Consumer,2024
19136,Consumer,2023
19137,Small Business,2024
19138,Consumer,2023
19139,Consumer,2024
19140,Consumer,2023
19141,Consumer,2023
19142,Consumer,2021
19143,Small Business,2025
19144,Consumer,2021
19145,Consumer,2024
19146,Consumer,2021
19147,Consumer,2024
19148,Small Business,2024
19149,Consumer,2020
19150,Small Business,2023
19151,Small Business,2022
19152,Enterprise,2021
19153,Consumer,2020
19154,Consumer,2023
19155,Small Business,2024
19156,Small Business,2021
19157,Consumer,2021
19158,Small Business,2025
19159,Consumer,2024
19160,Consumer,2024
19161,Consumer,2023
19162,Consumer,2019
19163,Consumer,2020
19164,Consumer,2019
19165,Consumer,2021
19166,Consumer,2019
19167,Small Business,2022
19168,Consumer,2019
19169,Consumer,2025
19170,Consumer,2022
19171,Consumer,2019
19172,Consumer,2020
19173,Consumer,2020
19174,Small Business,2023
19175,Consumer,2024
19176,Consumer,2022
19177,Consumer,2024
19178,Consumer,2019
19179,Consumer,2021
19180,Consumer,2019
19181,Consumer,2021
19182,Small Business,2019
19183,Consumer,2024
19184,Consumer,2022
19185,Consumer,2024
19186,Consumer,2023
19187,Small Business,2019
19188,Consumer,2021
19189,Small Business,2019
19190,Consumer,2019
19191,Consumer,2025
19192,Consumer,2025
19193,Small Business,2019
19194,Consumer,2021
19195,Small Business,2021
19196,Consumer,2022
19197,Consumer,2023
19198,Consumer,2021
19199,Consumer,2024
19200,Consumer,2019
19201,Consumer,2023
19202,Small Business,2023
19203,Consumer,2022
19204,Consumer,2023
19205,Consumer,2023
19206,Consumer,2020
19207,Consumer,2024
19208,Consumer,2020
19209,Consumer,2020
19210,Consumer,2022
19211,Consumer,2023
19212,Small Business,2021
19213,Consumer,2019
19214,Consumer,2025
19215,Small Business,2024
19216,Consumer,2022
19217,Consumer,2021
19218,Consumer,2025
19219,Consumer,2021
19220,Consumer,2020
19221,Consumer,2020
19222,Consumer,2022
19223,Consumer,2024
19224,Consumer,2021
19225,Consumer,2020
19226,Consumer,2025
19227,Consumer,2019
19228,Small Business,2022
19229,Consumer,2020
19230,Small Business,2023
19231,Consumer,2021
19232,Consumer,2019
19233,Consumer,2020
19234,Consumer,2022
19235,Consumer,2020
19236,Consumer,2023
19237,Small Business,2024
19238,Small Business,2021
19239,Enterprise,2025
19240,Consumer,2024
19241,Consumer,2019
19242,Small Business,2022
19243,Consumer,2022
19244,Consumer,2022
19245,Consumer,2022
19246,Consumer,2021
19247,Consumer,2022
19248,Consumer,2023
19249,Consumer,2024
19250,Small Business,2019
19251,Consumer,2019
19252,Consumer,2022
19253,Consumer,2021
19254,Enterprise,2025
19255,Consumer,2023
19256,Consumer,2020
19257,Consumer,2024
19258,Enterprise,2025
19259,Consumer,2019
19260,Consumer,2025
19261,Consumer,2021
19262,Small Business,2020
19263,Consumer,2019
19264,Consumer,2019
19265,Consumer,2019
19266,Consumer,2024
19267,Consumer,2025
19268,Consumer,2025
19269,Consumer,2022
19270,Small Business,2020
19271,Consumer,2025
19272,Small Business,2025
19273,Consumer,2021
19274,Small Business,2020
19275,Consumer,2024
19276,Consumer,2021
19277,Consumer,2022
19278,Consumer,2025
19279,Consumer,2020
19280,Consumer,2021
19281,Small Business,2020
19282,Consumer,2024
19283,Consumer,2019
19284,Small Business,2020
19285,Consumer,2021
19286,Small Business,2021
19287,Consumer,2024
19288,Consumer,2025
19289,Small Business,2023
19290,Consumer,2020
19291,Consumer,2023
19292,Consumer,2023
19293,Consumer,2019
19294,Consumer,2025
19295,Consumer,2022
19296,Consumer,2024
19297,Consumer,2019
19298,Consumer,2025
19299,Consumer,2025
19300,Consumer,2025
19301,Small Business,2022
19302,Consumer,2019
19303,Consumer,2022
19304,Consumer,2023
19305,Consumer,2022
19306,Consumer,2021
19307,Consumer,2021
19308,Small Business,2023
19309,Small Business,2023
19310,Consumer,2024
19311,Consumer,2019
19312,Consumer,2020
19313,Small Business,2025
19314,Consumer,2024
19315,Small Business,2023
19316,Consumer,2021
19317,Consumer,2021
19318,Consumer,2023
19319,Consumer,2024
19320,Consumer,2021
19321,Consumer,2025
19322,Consumer,2021
19323,Consumer,2021
19324,Consumer,2023
19325,Consumer,2024
19326,Consumer,2022
19327,Consumer,2025
19328,Consumer,2024
19329,Consumer,2020
19330,Consumer,2024
19331,Consumer,2024
19332,Enterprise,2025
19333,Consumer,2022
19334,Consumer,2024
19335,Consumer,2024
19336,Consumer,2025
19337,Consumer,2021
19338,Consumer,2020
19339,Small Business,2024
19340,Enterprise,2023
19341,Small Business,2025
19342,Consumer,2019
19343,Consumer,2019
19344,Small Business,2022
19345,Consumer,2023
19346,Consumer,2025
19347,Enterprise,2023
19348,Consumer,2024
19349,Consumer,2021
19350,Small Business,2023
19351,Consumer,2019
19352,Small Business,2023
19353,Consumer,2019
19354,Consumer,2020
19355,Small Business,2020
19356,Small Business,2025
19357,Small Business,2020
19358,Consumer,2020
19359,Consumer,2025
19360,Consumer,2020
19361,Consumer,2022
19362,Enterprise,2019
19363,Enterprise,2022
19364,Consumer,2025
19365,Enterprise,2021
19366,Consumer,2022
19367,Small Business,2025
19368,Consumer,2022
19369,Consumer,2025
19370,Consumer,2021
19371,Consumer,2020
19372,Small Business,2019
